frobenius_error_mean,frobenius_error_median,normalized_frobenius_error,component_mae,mean_symmetry_residual,mean_trace_residual,largest_principal_vzz_mae,asymmetry_eta_mae,eigenvalue_set_mae,principal_axis_angle_deg,non_degenerate_fraction,model,num_params,equivariance,notes,inference_throughput,split
88.24493408203125,41.494327545166016,1.0,20.159210205078125,0.0,0.0,70.61006164550781,0.0,47.07337471398166,35.022098541259766,0.8498206581067734,B0_zero,0,Trivial,Null baseline V = 0,,tensor_grouped_fold_0
91.12633514404297,43.35301971435547,1.0326522588729858,21.214282989501953,0.0,3.010469242781255e-07,72.05998992919922,0.3684511281342818,44.09575766362914,46.45594787597656,0.8498206581067734,B1_element_mean,0,Non-covariant,Element-specific isotropic mean,,tensor_grouped_fold_0
88.2498550415039,41.57533264160156,1.0000557899475098,20.163549423217773,0.0,0.0,70.51105499267578,0.31483159141206657,46.54050035352576,39.41609191894531,0.8498206581067734,B2_local_mlp,19077,Non-covariant,Local environment descriptors + MLP,,tensor_grouped_fold_0
88.19139099121094,41.37742614746094,0.9993932247161865,20.162036895751953,0.0,0.030323920771479607,70.36372375488281,0.331868064336725,46.70775548043284,39.30213928222656,0.8498206581067734,B3_invariant_unconstrained_6d,260806,Non-covariant,Invariant GNN with unconstrained 6D output,,tensor_grouped_fold_0
88.01173400878906,41.31174087524414,0.9973573684692383,20.13519287109375,0.0,0.0,70.220458984375,0.31904707431973994,46.58223668614846,39.47667694091797,0.8498206581067734,B4_invariant_projected_5d,260741,Non-covariant,Invariant GNN with exact symmetric-traceless projection,,tensor_grouped_fold_0
71.0506820678711,36.479854583740234,0.8051531314849854,15.886713981628418,0.0,5.682704227183422e-07,59.193599700927734,0.14371408997676874,32.9523255655044,16.789079666137695,0.8498206581067734,B5_equivariant_e3nn,692584,E(3)-Equivariant,E(3)-Equivariant GNN with l=2 irrep output,822.1955107375052,tensor_grouped_fold_0
71.0506820678711,36.479854583740234,0.8051531314849854,15.886713981628418,0.0,5.682704227183422e-07,59.193599700927734,0.14371408997676874,32.952325380426544,16.789079666137695,0.8498206581067734,B6_equivariant_site_symmetry,692584,E(3)-Equivariant + Site-Symmetry,B5 with crystallographic site-symmetry projection,,tensor_grouped_fold_0
